"","target_id","pval","qval","b","se_b","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq","ext_gene"
"1","ENSMUSG00000059325",2.80253281003335e-12,3.78341929354503e-08,1.08602593545478,0.155428850999583,8.16417239952215,0.364254785381583,0.000398758090345472,0.0134933560929229,0.0285909951773154,0.0285909951773154,"Hopx"
"2","ENSMUSG00000046402",9.76701137680089e-11,6.5927326793406e-07,1.35002282104604,0.20864228476639,7.06755333469222,0.56079921140003,0.00125060292598256,0.0174570320026846,0.0509873206650647,0.0509873206650647,"Rbp1"
"3","ENSMUSG00000026385",9.0567237275918e-10,4.07552567741631e-06,0.899917819510858,0.146920454171522,9.4939507687092,0.262382682430522,9.80323761095235e-05,0.02580471144865,0.0221081735332433,0.02580471144865,"Dbi"
"4","ENSMUSG00000020396",9.34022000084337e-09,2.30896688734853e-05,-0.871742522080068,0.151810835066009,8.89801607824885,0.248722384119852,0.000141111861313664,0.027514723710813,0.0231483441472591,0.027514723710813,"Nefh"
"5","ENSMUSG00000029304",1.02620750548824e-08,2.30896688734853e-05,-1.1925106967927,0.208250086216513,8.12483053610073,0.465655817157769,0.000339761800454659,0.0517019562905675,0.0290450566541966,0.0517019562905675,"Spp1"
"6","ENSMUSG00000032503",1.01570729362682e-08,2.30896688734853e-05,1.02474111303237,0.17889768214273,7.97324350361,0.343832247230084,0.00341665363937032,0.0349886031718792,0.0309828976822773,0.0349886031718792,"Arpp21"
"7","ENSMUSG00000026701",1.3469557061665e-08,2.59770029046396e-05,0.786082497876228,0.13839483160062,8.98052501117366,0.200764528724183,0.000141458884849354,0.0203743020271293,0.0228422964116673,0.0228422964116673,"Prdx6"
"8","ENSMUSG00000024256",3.10853682642808e-07,0.000524565589459739,0.951117243825563,0.185883266157499,7.43758644170561,0.285815146242898,0.000735074650508874,0.018502182405756,0.0407280317143467,0.0407280317143467,"Adcyap1"
"9","ENSMUSG00000041329",5.27995737561547e-07,0.000791993606342321,0.989310416122084,0.197236851403995,7.24604625477566,0.327376284400429,0.00108397285861258,0.0439236998962325,0.0455988778035013,0.0455988778035013,"Atp1b2"
"10","ENSMUSG00000053931",7.80609137589923e-07,0.0010538223357464,0.86348186392163,0.174788452441017,7.64391742498322,0.246879587872746,0.000291624051771011,0.030640788049928,0.0363695796762998,0.0363695796762998,"Cnn3"
"11","ENSMUSG00000041020",1.3169123662866e-06,0.00161621063135173,-0.721850434666194,0.149229463426069,8.38763167511311,0.17154025142591,0.000364616231128633,0.01992849899231,0.0263587030741902,0.0263587030741902,"Map7d2"
"12","ENSMUSG00000020037",1.46758893960273e-06,0.00165103755705307,1.92969473563268,0.400717478507579,5.6238755873867,1.26163357964187,0.00509241836163037,0.187596978736137,0.148986288879404,0.187596978736137,"Rfx4"
"13","ENSMUSG00000021379",1.75148575539031e-06,0.00181885059213609,1.45070832324256,0.303484784382483,9.01480905828322,0.714259104654086,0.000196889887133936,0.110326727334884,0.0227310533099265,0.110326727334884,"Id4"
"14","ENSMUSG00000024665",2.35743109989564e-06,0.00227323713204222,1.17870499754177,0.249721000982762,6.55134540924829,0.448471551655185,0.00185165419650355,0.0403722261850976,0.0729810398016957,0.0729810398016957,"Fads2"
