"","target_id","pval","qval","b","se_b","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq","ext_gene"
"1","ENSMUSG00000061808",5.53066523665809e-18,7.3779074257019e-14,2.84600884569685,0.329328391302951,8.5465691295251,2.56007853211724,0.000460472161651522,0.162225311815633,0.0814955238871699,0.162225311815633,"Ttr"
"2","ENSMUSG00000046402",1.94838250952503e-13,1.2995711338532e-09,2.21497319200157,0.301262998790239,6.54840943529751,1.50630450187218,0.0024541657597445,0.0406366210983698,0.133684925900387,0.133684925900387,"Rbp1"
"3","ENSMUSG00000048450",1.54247271545924e-11,6.8588620080754e-08,2.16162765963412,0.320533332249873,6.32368799202755,1.45926070680393,0.00279333073804663,0.0690447506811246,0.151319094886764,0.151319094886764,"Msx1"
"4","ENSMUSG00000002985",3.26782979351188e-10,8.7185698890897e-07,1.60994377962467,0.256135818508767,9.73638098340497,0.791846585193947,7.1386056576788e-05,0.0177672303537964,0.098336950228157,0.098336950228157,"Apoe"
"5","ENSMUSG00000004902",3.13018494494932e-10,8.7185698890897e-07,1.56486920895652,0.248700256757081,7.60362794124902,0.802424995644814,0.000737959428141992,0.083987419700301,0.0920397671384149,0.0920397671384149,"Slc25a18"
"6","ENSMUSG00000031980",2.31441490036311e-09,5.14571579514065e-06,1.4259097556493,0.238684121737923,7.99976510110832,0.650160840761304,0.000451748180211158,0.0497923160504728,0.0850034167744943,0.0850034167744943,"Agt"
"7","ENSMUSG00000019874",8.60321733136285e-09,1.27518799111534e-05,1.95397441311034,0.339456045729422,6.12124946944185,1.27259338164616,0.00461092233809412,0.154374802060892,0.168234688135289,0.168234688135289,"Fabp7"
"8","ENSMUSG00000025351",7.25866076166718e-09,1.27518799111534e-05,1.47118868058201,0.254318487591383,7.43985911977099,0.717959108864404,0.000816476480563074,0.0849838593977049,0.0962003632155897,0.0962003632155897,"Cd63"
"9","ENSMUSG00000028517",7.98646448582653e-09,1.27518799111534e-05,1.4830998867164,0.257092350854169,7.88398533258255,0.739191354434729,0.000451045609621831,0.0986936696919627,0.0866439282003037,0.0986936696919627,"Plpp3"
"10","ENSMUSG00000027447",3.11391311026064e-08,4.15396008908769e-05,1.31799605270218,0.238124281840048,9.10750271063928,0.570325919367623,0.000112944674818574,0.0613768564327584,0.0849418157279397,0.0849418157279397,"Cst3"
"11","ENSMUSG00000021379",4.4502157387027e-08,5.39689799584491e-05,1.29370532036751,0.236423387920055,8.99658346614834,0.551072998767495,0.000166837938146448,0.0610468645410197,0.0836771895952491,0.0836771895952491,"Id4"
"12","ENSMUSG00000041329",1.7023517274307e-07,0.000189244767032712,1.44011807328158,0.27539874155932,6.97004512311379,0.66240040011019,0.00147464314009378,0.0487983326255537,0.112292057138592,0.112292057138592,"Atp1b2"
"13","ENSMUSG00000068523",3.67213197173101e-07,0.000376817234637628,1.49834683403907,0.294647786356591,6.63056171833502,0.775514109277512,0.00170829630498053,0.125793127138813,0.128517680702278,0.128517680702278,"Gng5"
"14","ENSMUSG00000007872",7.45159297436209e-07,0.000710030359128502,1.65732707980752,0.334867103676119,6.73958308345435,0.958583087388317,0.000926493509305343,0.167277472177344,0.122547882878941,0.167277472177344,"Id3"
"15","ENSMUSG00000018102",1.37584862027168e-06,0.00122358803962828,1.35082764782866,0.279762981684585,6.88143942128089,0.632291587178696,0.00146244124113536,0.104626292430365,0.115938547640439,0.115938547640439,"Hist1h2bc"
"16","ENSMUSG00000015575",1.61009986114998e-06,0.0013424207592338,1.38375028831718,0.288457886002269,6.76942742466982,0.656712308034036,0.00375037133241049,0.0991031910534309,0.121061556662936,0.121061556662936,"Atp6v0e"
"17","ENSMUSG00000030317",2.07246830081992e-06,0.0016262780666434,1.30935786883332,0.275873459171504,7.05434434977068,0.549376088413465,0.00509981896249749,0.0387135308009336,0.109059429250379,0.109059429250379,"Timp4"
"18","ENSMUSG00000026424",2.72244314711153e-06,0.00201763286569266,1.78550848840828,0.380646936902776,7.26997276626668,1.13028267734156,0.00115950704369983,0.216178628816499,0.101385374940289,0.216178628816499,"Gpr37l1"
