"","target_id","pval","qval","b","se_b","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq","ext_gene"
"1","ENSMUSG00000004902",2.25494080100892e-16,2.90075584641788e-12,1.5636824064895,0.190514429914547,7.769205867632,0.738496581317931,0.000503855399892635,0.00611718567809872,0.0430510422069053,0.0430510422069053,"Slc25a18"
"2","ENSMUSG00000069045",8.67910375140891e-15,5.58239953290621e-11,7.77315397223205,1.0020502640289,3.97074520277928,18.1469170130835,0.000503847169881436,0.0266164331973819,1.20442183079857,1.20442183079857,"Ddx3y"
"3","ENSMUSG00000029304",1.96724933479095e-14,8.4355651475836e-11,-1.68834442275189,0.220619286940648,8.3801129804398,0.898957649744408,0.000312719772944477,0.0580947239512957,0.0335327321740932,0.0580947239512957,"Spp1"
"4","ENSMUSG00000020932",1.94482579509902e-12,6.25455975703846e-09,1.13204966343595,0.160839436670013,8.6911662696413,0.396385283519291,0.000204451233148191,0.0156946839317261,0.0308387380328445,0.0308387380328445,"Gfap"
"5","ENSMUSG00000036052",4.67000805152203e-12,1.20149967149559e-08,1.71291358100224,0.247700474986221,6.92277396110736,0.903219961694098,0.00281923815569248,0.027844869710339,0.070807392214387,0.070807392214387,"Dnajb5"
"6","ENSMUSG00000046402",1.76456942106396e-10,3.78323683876113e-07,1.4921254436575,0.233855423587846,7.06766120159215,0.67842729881343,0.00123767828593664,0.0127567176212694,0.0643883526838044,0.0643883526838044,"Rbp1"
"7","ENSMUSG00000007872",3.19834817167769e-10,5.87765012578026e-07,1.50879784562482,0.239916492912983,6.97334239970803,0.708991488299368,0.00060375158504955,0.0341298572292736,0.0684681567009492,0.0684681567009492,"Id3"
"8","ENSMUSG00000006169",8.05709872626827e-09,1.29558147518394e-05,1.23595701129159,0.214305777540289,7.34728674027663,0.497790450756749,0.000946468013143601,0.0517382394915226,0.0541658915314336,0.0541658915314336,"Clint1"
"9","ENSMUSG00000005360",1.07056950095574e-08,1.53020067336606e-05,1.92272942501396,0.336191344693071,6.02192363319567,1.16114757539637,0.00124842515885654,0.0681929653105041,0.134381119136986,0.134381119136986,"Slc1a3"
"10","ENSMUSG00000050587",1.67832430042927e-08,2.15899638007221e-05,2.06502035432387,0.365991706770297,5.84761954795915,1.32563344286158,0.00632655991902591,0.0554610717210037,0.154413355390536,0.154413355390536,"Lrrc4c"
"11","ENSMUSG00000026701",2.65541283524591e-08,3.10538461023667e-05,0.870878441761374,0.156555104588062,9.00356673743699,0.235059805688043,0.000128540864465109,0.00991282925637121,0.0292828600626296,0.0292828600626296,"Prdx6"
"12","ENSMUSG00000025351",5.65097991515675e-08,6.05785046904804e-05,1.0347154802613,0.190572624264592,7.77018323864673,0.342782317643639,0.000551216675023738,0.0282374234795464,0.0430302934678882,0.0430302934678882,"Cd63"
