"","target_id","pval","qval","b","se_b","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq","ext_gene"
"1","ENSMUSG00000039883",6.37947263101129e-42,8.89362279489284e-38,-3.84799473996476,0.283652075081179,6.10149318393539,4.44783886499267,0.00911197029094962,-0.00196220859879599,0.111575779255838,0.111575779255838,"Lrrc17"
"2","ENSMUSG00000048978",1.25117105090001e-16,8.72128781029853e-13,-1.78260465859842,0.215338865700631,7.36701944571312,0.997717079413699,0.000435996632824804,0.0550805893129985,0.0691202439890267,0.0691202439890267,"Nrsn1"
"3","ENSMUSG00000042182",5.36088969674487e-16,2.49120544207734e-12,-1.61588908722836,0.199417988051608,8.1698597661127,0.794037512859623,0.000389303924008746,0.0129960088166257,0.0592619970138184,0.0592619970138184,"Bend6"
"4","ENSMUSG00000031880",1.25494791989244e-14,4.37380723780514e-11,1.7425521415056,0.226002336556732,7.08306091203253,0.938402340729634,0.0014867648436308,0.032833173868761,0.0751288193500227,0.0751288193500227,"Rrad"
"5","ENSMUSG00000094870",1.69385811233756e-14,4.72281518881958e-11,-1.6657179601394,0.217117612224122,7.47944777504528,0.876895460796533,0.0035693121227718,0.0520688928487859,0.0671407741840848,0.0671407741840848,"Zfp131"
"6","ENSMUSG00000052684",3.55526872978854e-14,8.26066689366367e-11,1.52353487751742,0.201091990024451,8.04552090846463,0.711637686861795,0.00047790683283475,0.0186347556149072,0.060179075845156,0.060179075845156,"Jun"
"7","ENSMUSG00000037855",1.33484475568134e-12,2.65843867699337e-09,-1.9216447370307,0.271011120028444,6.24024956370499,1.19595198122223,0.00215711515668605,0.108013425611922,0.104241047985214,0.108013425611922,"Zfp365"
"8","ENSMUSG00000026839",2.6676884784132e-12,4.6487806346948e-09,-2.20730649439329,0.315590801029598,5.74564972509422,1.51618770591193,0.0150103604776939,0.05314853684067,0.134385970064061,0.134385970064061,"Upp2"
"9","ENSMUSG00000074909",4.50040937398144e-12,6.97113412029725e-09,-1.78497974285668,0.257926279729737,6.37037894944425,1.03117371487901,0.00237315455447544,0.091786733141027,0.0974157941083581,0.0974157941083581,"Ranbp6"
"10","ENSMUSG00000070044",3.52046150955889e-11,4.90787539047604e-08,-1.88718410526171,0.284945175181929,6.6926903111209,1.16587165757708,0.00302498072138574,0.118765648567804,0.0853107633878916,0.118765648567804,"Fam149a"
"11","ENSMUSG00000074238",8.4714059200682e-11,1.07363518119701e-07,-1.89768400730876,0.29231193792543,6.01784798566917,1.18067662060089,0.0122210373482555,0.11317301655456,0.115948366232325,0.115948366232325,"Ap1ar"
"12","ENSMUSG00000054836",1.91968535969399e-10,2.23019446662449e-07,-2.10533956405522,0.330631463726717,6.13911226253966,1.46091700176016,0.00421626297681962,0.159759484232287,0.109634385130422,0.159759484232287,"Elp6"
"13","ENSMUSG00000026554",4.73796445922002e-10,5.08092019430663e-07,-1.38043659078864,0.221666207232444,7.19910875040069,0.583578079298124,0.00121324527379201,0.0136574109032976,0.0724906158694334,0.0724906158694334,"Dcaf8"
"14","ENSMUSG00000002733",1.26405880379996e-09,1.25873169884108e-06,-1.42225820751843,0.234236116887051,6.93221406785026,0.669062398721677,0.00348017660411641,0.0742909184779032,0.0788196610773697,0.0788196610773697,"Plekha3"
"15","ENSMUSG00000005610",2.17539749525123e-09,1.90755617606298e-06,-1.51947152258312,0.253916553874425,6.44454482637069,0.744428975505104,0.00260116377418938,0.0621374151292915,0.0941092607230062,0.0941092607230062,"Eif4g2"
"16","ENSMUSG00000035847",2.18929049688026e-09,1.90755617606298e-06,-1.95328125158939,0.326466373205334,6.16018441020874,1.2724886457438,0.00253217202819977,0.157338267222567,0.108539139780904,0.157338267222567,"Ids"
"17","ENSMUSG00000032652",3.48674716384182e-09,2.85933777712464e-06,-2.15113947577521,0.364176038423371,5.32980407337681,1.54736933762562,0.00311286632566599,0.195823414116945,0.18454499571325,0.195823414116945,"Crebl2"
"18","ENSMUSG00000032479",3.70368080650407e-09,2.8685007846374e-06,-1.52700244634256,0.258949521731238,8.13073531593569,0.779986767106652,0.00155844345039281,0.0990238387568623,0.0595282080003416,0.0990238387568623,"Map4"
"19","ENSMUSG00000028557",4.83831107183101e-09,3.55004708696822e-06,-1.1562662287907,0.19756319522469,8.35877664889778,0.410082208043111,0.000286984247564289,0.0109589288656242,0.0582598399135194,0.0582598399135194,"Rnf11"
"20","ENSMUSG00000021830",7.11117070534745e-09,4.95684154016244e-06,-2.44644756153158,0.422655514666416,4.99727774740413,1.88675803458103,0.0122655596985169,0.101767356781342,0.255690966418383,0.255690966418383,"Txndc16"
"21","ENSMUSG00000103034",1.03086151643643e-08,6.84344780982873e-06,1.52767106626203,0.266815475351246,8.03654728501093,0.785562263472545,0.00905117258073253,0.0977345742496347,0.0602533406357623,0.0977345742496347,"Gm8797"
"22","ENSMUSG00000057948",1.22015554501801e-08,7.73190384231642e-06,-1.61446958166024,0.283395107709298,6.22439313767037,0.861984009037871,0.0153534596613609,0.0846845403461524,0.105115720948986,0.105115720948986,"Unc13d"
"23","ENSMUSG00000028541",1.3736101456189e-08,8.32586914785787e-06,-2.18221477282745,0.38441971294535,5.19123029615341,1.51013798080648,0.0134839166499526,0.0884155663282605,0.208183856901526,0.208183856901526,"B4galt2"
"24","ENSMUSG00000022770",1.44093289449291e-08,8.37001895088566e-06,-1.52688319969939,0.269365102912948,6.95383309723039,0.78648076205804,0.00929064575549043,0.0995456922454642,0.0782819288475265,0.0995456922454642,"Dlg1"
"25","ENSMUSG00000040225",1.66683666983883e-08,9.29494800568927e-06,1.37475257612634,0.243601789279461,6.81373064750176,0.631482413535426,0.0071353109317281,0.0734884639003037,0.0818774366785041,0.0818774366785041,"Prrc2c"
"26","ENSMUSG00000048027",2.07870887899772e-08,1.11458771085028e-05,-1.6591095458961,0.295988387596953,5.83580325192703,0.878177549641318,0.00431725924757309,0.0611629958227339,0.127096429140793,0.127096429140793,"Rgmb"
"27","ENSMUSG00000030105",2.77131788910973e-08,1.43092380341032e-05,-1.21562983230825,0.218823346818118,7.3886078025619,0.484153971182367,0.00310208469571059,0.0479319208330792,0.0687234009733129,0.0687234009733129,"Arl8b"
"28","ENSMUSG00000026112",3.2308795179647e-08,1.60863183428378e-05,-2.13657945489811,0.386470476101001,5.90455852105594,1.54872284480509,0.00310660239234318,0.220932540954258,0.122468353834169,0.220932540954258,"Coa5"
"29","ENSMUSG00000000711",3.57372261839862e-08,1.71797472493432e-05,-1.39822961858951,0.253729103948824,6.42587489914026,0.59321972376631,0.00166180719943465,0.00672057264558394,0.0949058800865754,0.0949058800865754,"Rab5b"
"30","ENSMUSG00000036371",3.96114027081477e-08,1.83632711205675e-05,1.12623838142784,0.205047408628016,7.87825141354027,0.409180531553496,0.00132008772277582,0.0345007422936465,0.0617465719548208,0.0617465719548208,"Serbp1"
"31","ENSMUSG00000072704",4.08336134235415e-08,1.83632711205675e-05,-1.38885077847683,0.253107002520615,6.41581151206476,0.621610713690598,0.000749821018970265,0.052923639265889,0.0953449110684854,0.0953449110684854,"Smim10l1"
"32","ENSMUSG00000024259",4.50669635085994e-08,1.96337043210433e-05,-1.20253890874604,0.21985260872864,7.23975327547973,0.442477039083181,0.000875208452098047,0.00993365525883227,0.0716275458950845,0.0716275458950845,"Slc25a46"
"33","ENSMUSG00000035202",4.6563790441009e-08,1.96710849253972e-05,1.1481271233272,0.210127430699948,7.55259644780156,0.403302074255106,0.000264255058397514,0.00953987851563761,0.0659660506404445,0.0659660506404445,"Lars2"
"34","ENSMUSG00000032307",5.25515055396525e-08,2.15476629037734e-05,-1.28152543510792,0.235468303956534,6.80192280682805,0.525190771024425,0.000972059917376461,0.0396511135524549,0.0821959233348738,0.0821959233348738,"Ube2q2"
"35","ENSMUSG00000099702",6.46654891985309e-08,2.57571881404777e-05,4.13660264134868,0.765272869570224,4.56289222817263,5.40066290606753,0.411814083490349,-0.0777909805607599,0.46664976386002,0.46664976386002,"Gm29013"
"36","ENSMUSG00000022054",8.31802641496093e-08,3.22115572919362e-05,1.10419594743311,0.206003227755452,9.61857655231253,0.376189826347309,8.25881372359609e-05,0.012936435924015,0.0635734066312611,0.0635734066312611,"Nefm"
"37","ENSMUSG00000033186",9.12134509952155e-08,3.43677491979541e-05,-1.7037541376898,0.318851390588062,6.25492174069873,0.992832899644465,0.00158311744521273,0.150916196474698,0.103418472235208,0.150916196474698,"Mzt1"
"38","ENSMUSG00000027499",1.25052997275301e-07,4.58779956582888e-05,-1.63126664127706,0.308604161132922,5.7087261042859,0.875629391389413,0.00496042419341824,0.0916897444395991,0.137894368209413,0.137894368209413,"Pkia"
"39","ENSMUSG00000020340",1.86620533813876e-07,6.5041921547481e-05,-1.3319720443805,0.255549221642387,8.01278826196695,0.610611343721786,0.000588887049470973,0.0973692199735736,0.06045528463654,0.0973692199735736,"Cyfip2"
"40","ENSMUSG00000036943",1.83223762917904e-07,6.5041921547481e-05,-1.84963293730082,0.354634777670807,5.3452115916763,1.05950077915161,0.00638897836578126,0.0350587445432011,0.182259759934652,0.182259759934652,"Rab8b"
"41","ENSMUSG00000001525",2.95705521610096e-07,0.000100547089677228,1.02384068436347,0.199728441031706,8.10673742280211,0.338565954317107,0.00013556727708735,0.0299782205101011,0.0597016079583462,0.0597016079583462,"Tubb5"
"42","ENSMUSG00000026452",3.31137479179614e-07,0.000109913990410548,1.39683210343407,0.273630896093772,6.40760096070832,0.650098347830188,0.0166025503775227,0.0643429124661964,0.095708250568098,0.095708250568098,"Syt2"
"43","ENSMUSG00000041775",3.59319818604607e-07,0.000116494827701554,1.21998808718589,0.239714597920979,6.71704835189562,0.494400521189082,0.00160816328487891,0.0582533883731663,0.0845864693997458,0.0845864693997458,"Mapk1ip1"
"44","ENSMUSG00000021143",4.35253364493875e-07,0.000137906071691116,-1.47866838487186,0.292640153013206,6.05214607278191,0.758703968712576,0.00512573365595316,0.123331655077435,0.114133404332487,0.123331655077435,"Pacs2"
"45","ENSMUSG00000023944",4.67077933768157e-07,0.000144700743881375,0.997164330298305,0.197874979744376,9.06404254046369,0.333875857805407,0.000155397559255705,0.0443131615902788,0.0585763638540002,0.0585763638540002,"Hsp90ab1"
"46","ENSMUSG00000008393",4.94701233665118e-07,0.000149926736924465,-1.40795053426592,0.28000212467406,6.95957894645231,0.688778839868296,0.00140631347169071,0.116195471261291,0.0781397302511999,0.116195471261291,"Carhsp1"
"47","ENSMUSG00000029312",5.18431232181768e-07,0.000153775527826511,-1.61204027059603,0.321164317992372,5.59685788889468,0.825686493172896,0.00439028875102085,0.0532151399563572,0.150329489976237,0.150329489976237,"Klhl8"
"48","ENSMUSG00000026064",5.55052359139221e-07,0.000155900832787939,-1.09114873369588,0.217957990745581,7.53882680387292,0.378709144392266,0.00507799465890105,0.0218313511891318,0.0661805339358754,0.0661805339358754,"Ptp4a1"
"49","ENSMUSG00000036941",5.64473212248915e-07,0.000155900832787939,-1.93080585847494,0.385930240775329,5.83531642488185,1.29713395983023,0.00482900182941194,0.218584224287943,0.127131692431887,0.218584224287943,"Elac1"
"50","ENSMUSG00000046329",5.60118747805486e-07,0.000155900832787939,-2.3219503889107,0.463973989408017,4.83818713677083,1.85277251433679,0.0078040260761294,0.286366513633896,0.315103768194656,0.315103768194656,"Slc25a23"
"51","ENSMUSG00000062542",5.70327987388631e-07,0.000155900832787939,-2.49348218513022,0.498596409711581,4.75644386225468,2.05863513060155,0.0191110161889208,0.222637869227354,0.353786553476998,0.353786553476998,"Syt9"
"52","ENSMUSG00000000308",6.43343590270948e-07,0.000169667392694351,0.988229460263314,0.198530150865742,8.29235475648591,0.334620312861938,0.000562176471718086,0.0514891648060856,0.0585591547324433,0.0585591547324433,"Ckmt1"
"53","ENSMUSG00000029516",6.45030615651718e-07,0.000169667392694351,1.17336755036449,0.235747443568741,7.69155548087068,0.479729651053544,0.00195432794494714,0.0814109577788482,0.0639692132797896,0.0814109577788482,"Cit"
"54","ENSMUSG00000021775",7.4324209457491e-07,0.000188391600735797,-1.73018104108666,0.3495520143887,5.3489210311048,1.0129669106668,0.0015620962791293,0.142074128953485,0.181717819865668,0.181717819865668,"Nr1d2"
"55","ENSMUSG00000052698",7.31739754403494e-07,0.000188391600735797,1.91965859015365,0.38759490576464,7.61688798343254,1.28580250399485,0.0107298948097949,0.214614821652256,0.0650046533694492,0.214614821652256,"Tln2"
"56","ENSMUSG00000022914",7.56863773715533e-07,0.000188418533381576,-1.12409408542889,0.227265382052012,7.04644622833071,0.433533949284896,0.00146017573911021,0.0666119435309343,0.0760141550797599,0.0760141550797599,"Brwd1"
