"","target_id","pval","qval","b","se_b","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq","ext_gene"
"1","ENSMUSG00000042182",1.54843260004302e-117,2.15030835167974e-113,-1.56734656564787,0.0680042446591557,8.21577639066316,0.664209996093777,0.000336323612138132,0.0309272705252534,0.0366602947211603,0.0366602947211603,"Bend6"
"2","ENSMUSG00000048978",1.6185840086779e-114,1.1238638064255e-110,-1.90729128990175,0.083856448831005,7.30266355051548,0.993217338026187,0.000361194108126141,0.0558940379762496,0.0526567926236007,0.0558940379762496,"Nrsn1"
"3","ENSMUSG00000028557",2.39453664291014e-81,1.10843101200311e-77,-1.28853266989036,0.067452671110254,8.28963461297269,0.459726951078709,0.000310444469028752,0.0319896872790328,0.036088458250236,0.036088458250236,"Rnf11"
"4","ENSMUSG00000039883",2.42506029065153e-63,8.41920306406946e-60,-2.85433697859919,0.169897218425083,6.00605417098278,2.32598491154997,0.007014616704815,0.223905901923827,0.140380729598489,0.223905901923827,"Lrrc17"
"5","ENSMUSG00000032479",4.42339021197918e-49,1.2285523974751e-45,-1.38322596841247,0.0939342060369833,8.21537958138526,0.562070485575376,0.00182473683442778,0.0687643436759597,0.0366636085492481,0.0687643436759597,"Map4"
"6","ENSMUSG00000035202",2.00557423857124e-48,4.64190157517314e-45,1.093403731323,0.0747731940629003,7.64192239397964,0.33672235316455,0.000234528845656107,0.0289034441787649,0.0444937155572891,0.0444937155572891,"Lars2"
"7","ENSMUSG00000019761",7.65302240062553e-47,1.51825031539267e-43,1.48636913550223,0.103414524120721,6.98753381454537,0.652936805405704,0.00435258651300894,0.0812039238799132,0.0634555969429775,0.0812039238799132,"Krt10"
"8","ENSMUSG00000020894",3.78029654810055e-46,6.56212227043404e-43,-0.988861251345241,0.0693358787509156,8.19512329219801,0.289566579839207,0.000116527175290877,0.0383431854820025,0.0368362513185533,0.0383431854820025,"Vamp2"
"9","ENSMUSG00000031667",2.83753059068351e-45,3.94047873128219e-42,-1.1883945465039,0.0841606194970254,7.19779608383044,0.398190205522259,0.000797684545247067,0.0340571016517005,0.0558663944477377,0.0558663944477377,"Aktip"
"10","ENSMUSG00000032328",2.776579093748e-45,3.94047873128219e-42,-1.11654475282795,0.0790637393146522,7.57540717607589,0.370117272593571,0.000521632132783235,0.049486966862539,0.0458535582425114,0.049486966862539,"Tmem30a"
"11","ENSMUSG00000030105",1.61642239141023e-44,2.04065979541035e-41,-1.35952736200267,0.097127025653793,7.39700167764793,0.550019205523746,0.00356295920112358,0.0719063136976969,0.0500652504152255,0.0719063136976969,"Arl8b"
"12","ENSMUSG00000057522",1.01242943540903e-42,1.1716339641271e-39,-1.74232541688182,0.127175167228531,6.39193980478237,0.908620271767881,0.00419401758642733,0.125194167690411,0.0982562472944183,0.125194167690411,"Spop"
"13","ENSMUSG00000033186",1.68524021680126e-42,1.80022545313224e-39,-1.61952166904938,0.118532053503227,6.26112566510776,0.748624606347626,0.0020370677269721,0.0721149090934429,0.110361713934563,0.110361713934563,"Mzt1"
"14","ENSMUSG00000032199",2.28067595429817e-42,2.26226764123848e-39,-1.20150477558566,0.0880797029819179,8.3178880131737,0.432607676923002,0.000279200500006253,0.0617850721190567,0.035893025345978,0.0617850721190567,"Polr2m"
"15","ENSMUSG00000033916",2.84195373471104e-42,2.63108076759548e-39,1.09450063132408,0.0803299962103348,8.22377315140589,0.35910164663313,0.000280741722233333,0.0513425246069859,0.0365940679729661,0.0513425246069859,"Chmp2a"
"16","ENSMUSG00000027438",3.37233350753052e-42,2.92697471369227e-39,-1.01264639809286,0.0743906063817069,9.06372613165068,0.307476541188538,0.000126151855178316,0.0441455466875261,0.0350903884520169,0.0441455466875261,"Napb"
"17","ENSMUSG00000022698",4.42743908891599e-42,3.61669686045744e-39,-1.07657750988925,0.0792029053333068,7.4424860067656,0.34431205571985,0.00127566577110268,0.0454416891929175,0.0489091359347913,0.0489091359347913,"Naa50"
"18","ENSMUSG00000035847",1.21610562112493e-41,9.38225486697884e-39,-1.94404059311197,0.14380581072897,6.28298391951073,1.13540571965152,0.00293338172238644,0.162507507872943,0.108197029795859,0.162507507872943,"Ids"
"19","ENSMUSG00000071533",9.19614464895271e-40,6.72141372315823e-37,-1.43667355377184,0.108868139919756,6.75648782963715,0.62441265981807,0.000927185783489413,0.093890989333211,0.0739950471960499,0.093890989333211,"Pcnp"
"20","ENSMUSG00000021476",2.34531630879944e-39,1.62847037901489e-36,-0.979795253323321,0.0746469512659474,7.64538471764419,0.27619160414279,0.000151478257903657,0.0292468491070028,0.0444258604085022,0.0444258604085022,"Habp4"
"21","ENSMUSG00000026123",4.17237279296881e-39,2.75913052266466e-36,-1.26593891306292,0.0967694211660722,8.35424622265061,0.486072505236499,0.000230959972736293,0.0746836070097971,0.0356601697414028,0.0746836070097971,"Plekhb2"
"22","ENSMUSG00000047514",9.2279688025832e-39,5.82494558006695e-36,-0.983207266109495,0.075506167769398,8.17514061919147,0.293608250133451,0.000306481331416851,0.045302969638347,0.0370132907811828,0.045302969638347,"Tspyl1"
"23","ENSMUSG00000036093",1.00728985512652e-38,6.08184096440956e-36,-1.61342014239525,0.123967553576625,6.2032646342565,0.786641717070376,0.00657268779378796,0.112123871609144,0.1163709469244,0.1163709469244,"Arl5a"
"24","ENSMUSG00000040225",1.41805450347177e-38,8.20521787071351e-36,1.31460434926896,0.101211345405527,6.78276699131303,0.525289467943422,0.00689963179474919,0.0750502597156258,0.0726489945814015,0.0750502597156258,"Prrc2c"
"25","ENSMUSG00000062373",3.78748563490099e-38,2.1038725204748e-35,-0.98413383763033,0.0762109098324096,7.57284708729715,0.287494593494309,0.000556747076633525,0.0382491567690861,0.0459080751432358,0.0459080751432358,"Tmem65"
"26","ENSMUSG00000002733",1.15062071145904e-37,6.14564223847373e-35,-1.18625978094578,0.0924780868283864,6.96336488041904,0.425896572718242,0.00398212949282737,0.0608543908788127,0.0644354428546812,0.0644354428546812,"Plekha3"
"27","ENSMUSG00000032307",9.59672014062116e-37,4.93591305899282e-34,-1.25450145363889,0.0990757428887856,6.95665549153281,0.482130059884136,0.00102751741505537,0.0775005052166626,0.0647119231607676,0.0775005052166626,"Ube2q2"
"28","ENSMUSG00000050017",1.01487241713149e-36,5.03340473453751e-34,-1.52506041263609,0.120485236500015,6.64400285927831,0.712596136419018,0.00523418246453147,0.110899355251185,0.0802795755951147,0.110899355251185,"Pitpnb"
"29","ENSMUSG00000005610",1.135609120737e-36,5.43800133092231e-34,-1.30031909411651,0.102801574534858,6.60470296415484,0.505043913728047,0.00184822051613147,0.0691425579297866,0.0826970892986357,0.0826970892986357,"Eif4g2"
"30","ENSMUSG00000031776",1.3809640315686e-36,6.39248250213106e-34,-1.15782699085894,0.0916477610014496,6.96883568517669,0.404467106074226,0.00298303962838544,0.0574827457785897,0.0642114571442451,0.0642114571442451,"Arl2bp"
"31","ENSMUSG00000008393",2.00546229969465e-36,8.98382417930953e-34,-1.26569405946788,0.100419542321982,7.16842523156006,0.491484899761795,0.0010664645397583,0.079606211301492,0.056831579181929,0.079606211301492,"Carhsp1"
"32","ENSMUSG00000027805",2.52372515886684e-36,1.09521785253699e-33,-0.828042560184416,0.0657911619702274,8.66353294635553,0.196200095083731,0.000131645450022849,0.0197672577426962,0.0344961704971187,0.0344961704971187,"Pfn2"
"33","ENSMUSG00000029364",4.29883213579038e-36,1.80902672332488e-33,-1.09239431625238,0.087086402587341,7.08000087049772,0.355486064592961,0.000750058523336114,0.0483654503079231,0.0599222736014993,0.0599222736014993,"Wsb2"
"34","ENSMUSG00000041775",4.88649661110283e-36,1.99584642465838e-33,1.12669568639861,0.0898937062260615,6.98580468571289,0.357359448483228,0.00112215103104633,0.0296311004684901,0.0635248763214132,0.0635248763214132,"Mapk1ip1"
"35","ENSMUSG00000027499",4.65129910554266e-35,1.84550259081917e-32,-2.02373531419874,0.163815932422566,5.62310763914053,1.22108999765159,0.00495769114615979,0.164700740577798,0.209727586577638,0.209727586577638,"Pkia"
