"","target_id","pval","qval","b","se_b","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq","ext_gene"
"1","ENSMUSG00000020866",8.49900227337707e-07,0.00593527823761287,1.79308252689685,0.364185211401175,5.90116532376259,1.08391126586183,0.0444755497300961,0.114681492113886,0.107608773500843,0.114681492113886,"Cacna1g"
"2","ENSMUSG00000059142",7.62212654141311e-07,0.00593527823761287,0.949131426526157,0.191945281556579,7.31613615067756,0.303316438528575,0.0069719152763583,0.0371098168339106,0.037239674057843,0.037239674057843,"Zfp945"
"3","ENSMUSG00000002265",1.04860083289366e-05,0.0488193594434192,0.582726872333939,0.132230533815885,8.40279688090346,0.116410994960234,0.000310993184074839,0.0190754236668651,0.0206709037038058,0.0206709037038058,"Peg3"
"4","ENSMUSG00000024190",1.55211395590529e-05,0.0541959390553228,-0.945008408908427,0.218693246592463,6.9495162788384,0.310956330366928,0.00111108187374955,0.0562810014524328,0.047969906993497,0.0562810014524328,"Dusp1"
"5","ENSMUSG00000021120",5.05658105733986e-05,0.11048520683167,2.32549628028728,0.573772125528173,4.70052647785194,1.83321698633405,0.037642163594999,0.243473971665075,0.357415178844742,0.357415178844742,"Pigh"
"6","ENSMUSG00000031167",5.53731257837539e-05,0.11048520683167,-0.654225830339692,0.162270170652915,7.59658165771496,0.131320748343709,0.000445773679873045,0.00344398261160832,0.0311521562605982,0.0311521562605982,"Rbm3"
"7","ENSMUSG00000035898",3.96538535358935e-05,0.11048520683167,1.57446698301081,0.383129785139871,5.35385239440365,0.745369601447119,0.00600726914219988,-0.00375964611583474,0.170138849571389,0.170138849571389,"Uba6"
"8","ENSMUSG00000015697",6.33232812645515e-05,0.110554533677749,1.23724554699206,0.309305838424294,5.91962247970133,0.54013115056823,0.0087883443133086,0.0990759056903254,0.106015777706718,0.106015777706718,"Setdb1"
"9","ENSMUSG00000024534",0.000127307322218394,0.177810136942431,4.74520488996092,1.23843622570804,3.68738600402246,8.1354426909441,0.0344914807364178,1.80597766143876,1.34151999979201,1.80597766143876,"Sncaip"
"10","ENSMUSG00000034570",0.000125273526341182,0.177810136942431,-0.854626125507394,0.222815949754457,6.69122798426762,0.255216607969583,0.00159184845949397,0.0465426364067047,0.0579844884984827,0.0579844884984827,"Inpp5j"
"11","ENSMUSG00000021420",0.000169442680903306,0.199009706788599,1.28823913778979,0.342553575526896,5.84677803397719,0.60347667973565,0.00763673238222356,0.13317481014529,0.112558643902663,0.13317481014529,"Fars2"
"12","ENSMUSG00000029304",0.00018462457694392,0.199009706788599,-0.839479221500892,0.224509160380325,8.39225343560079,0.256781535784734,0.000207719038948158,0.0602775166746661,0.0207581703459687,0.0602775166746661,"Spp1"
"13","ENSMUSG00000037572",0.000185231344472813,0.199009706788599,2.61164889723887,0.698609899162214,4.39140571087963,2.15319633088263,0.0552175714370089,0.0874268847602233,0.530449378011917,0.530449378011917,"Wdhd1"
"14","ENSMUSG00000001247",0.000207490183501799,0.20700109949783,4.48213449926753,1.20821432523809,3.60798056556615,7.34066257099673,0.0292024711204621,1.72253575573217,1.44005443268041,1.72253575573217,"Lsr"
"15","ENSMUSG00000022332",0.000251379868643816,0.234068175023212,0.737672473788925,0.201503057136697,7.10774390844989,0.170552871715662,0.00580754086232221,0.00393201665754518,0.0429166375801999,0.0429166375801999,"Khdrbs3"
"16","ENSMUSG00000056501",0.000383831322084104,0.335060754721792,-0.893993463096299,0.251761187870878,6.93939599230155,0.296812619764014,0.000968024511116785,0.0750924103506697,0.04831806153482,0.0750924103506697,"Cebpb"
"17","ENSMUSG00000020524",0.000496740392887408,0.385442948192135,0.802321349527132,0.230386075590086,6.88255616620329,0.240885833815332,0.00184714928699262,0.0618461433039682,0.050334903233549,0.0618461433039682,"Gria1"
"18","ENSMUSG00000049791",0.000494084473404839,0.385442948192135,4.84491763734253,1.39064200131055,3.0660805679455,7.6776575102004,0.113961332655015,0.733624582559102,2.20670087831579,2.20670087831579,"Fzd4"
"19","ENSMUSG00000011148",0.000591549170533006,0.407097376433439,-0.761581056787557,0.221682422761942,6.77055751980228,0.218230498722739,0.000836822895859463,0.0581348929780659,0.054639531761263,0.0581348929780659,"Adssl1"
"20","ENSMUSG00000029312",0.000670383021262197,0.407097376433439,-1.3927019862891,0.40944799038177,5.3798905421828,0.732768537928982,0.00912398778260226,0.192053200410602,0.1664500763604,0.192053200410602,"Klhl8"
"21","ENSMUSG00000045211",0.000587364947774935,0.407097376433439,-0.565490754952151,0.164512012581689,7.60353395253338,0.0982836956821764,0.00145606876393004,0.00167694123776399,0.0310209739764833,0.0310209739764833,"Nudt18"
"22","ENSMUSG00000055065",0.000645800158685597,0.407097376433439,0.748458398565802,0.219385570759967,6.72159080686554,0.191429188199681,0.00108288206424374,0.0300800457818561,0.0566731523249678,0.0566731523249678,"Ddx17"
"23","ENSMUSG00000055675",0.000648488229961169,0.407097376433439,0.997475568655592,0.292473726181991,6.92662043826528,0.375474045475539,0.0117843037009609,0.0908647529071726,0.0487621936473601,0.0908647529071726,"Kbtbd11"
"24","ENSMUSG00000025558",0.000857607898421371,0.460700366048126,0.985648471224706,0.295679791395088,5.97669633552075,0.311169711977971,0.00358073115687244,0.0227110546160483,0.101331115690459,0.101331115690459,"Dock9"
"25","ENSMUSG00000031993",0.000856862405919976,0.460700366048126,1.59077465220967,0.4771739609319,5.93633201862538,0.964094688326131,0.00425259546707139,0.268981391322655,0.104608001092256,0.268981391322655,"Snx19"
"26","ENSMUSG00000032060",0.000845198234500583,0.460700366048126,0.46125241999139,0.138200807950079,8.20456085834598,0.0785212286248391,0.000421105829984305,0.019172347690636,0.0224982501516813,0.0224982501516813,"Cryab"
"27","ENSMUSG00000037138",0.000911883779701407,0.471714101892205,1.24688357468203,0.375976124711036,5.47363688529757,0.488291571392531,0.0153379085630973,0.0138300604355424,0.154291747060177,0.154291747060177,"Aff3"
"28","ENSMUSG00000028530",0.000994458390537063,0.496057155022541,0.787929144869789,0.23934011028096,6.53134358547318,0.220832110684031,0.00314358872628743,0.042966290584992,0.0655968373408753,0.0655968373408753,"Jak1"
"29","ENSMUSG00000019970",0.00118385105378124,0.503048652801346,-0.884571976954377,0.272785133329477,6.44110441996532,0.301710830792916,0.000813103358539602,0.0884809714001572,0.0704872862660365,0.0884809714001572,"Sgk1"
"30","ENSMUSG00000024528",0.00123773434058797,0.503048652801346,-1.16059677524361,0.359313574567116,5.50683612599389,0.433083091263547,0.00463294086469073,0.034017230937694,0.150294552977147,0.150294552977147,"Srfbp1"
"31","ENSMUSG00000045246",0.0011693005102992,0.503048652801346,-1.07033311806913,0.329712209812859,6.02799624062103,0.441523022260384,0.0024179317313151,0.128034237828299,0.0973889000691596,0.128034237828299,"Kcng4"
"32","ENSMUSG00000049583",0.00126059302985946,0.503048652801346,1.21199634211647,0.375835756798835,5.79436649097504,0.567807804470807,0.0312141951911092,0.138288824115155,0.117741212509439,0.138288824115155,"Grm5"
